"Probes","Chr","Pos","deltaBeta","absDeltaBeta","DNAm_Effect","Author","Syndrome"
"cg13163521","chr15",41803428,-0.262029492375566,0.262029492375566,"Loss","Weksberg","Sotos"
"cg05930207","chr17",38518520,-0.252168619311876,0.252168619311876,"Loss","Weksberg","Sotos"
"cg17191443","chr20",43929629,-0.261928638623751,0.261928638623751,"Loss","Weksberg","Sotos"
"cg26077005","chr6",27236793,-0.256460308657048,0.256460308657048,"Loss","Weksberg","Sotos"
"cg08985785","chr6",39196340,-0.261340334406215,0.261340334406215,"Loss","Weksberg","Sotos"
"cg18242139","chr1",50574837,-0.26008932663707,0.26008932663707,"Loss","Weksberg","Sotos"
"cg04259752","chr8",23262159,-0.260577511098779,0.260577511098779,"Loss","Weksberg","Sotos"
"cg22440848","chr4",184320416,-0.261477118845727,0.261477118845727,"Loss","Weksberg","Sotos"
"cg14289461","chr6",112575929,-0.260759352053274,0.260759352053274,"Loss","Weksberg","Sotos"
"cg15778434","chr19",54493114,-0.255988151387347,0.255988151387347,"Loss","Weksberg","Sotos"
"cg08836375","chr6",164393796,-0.260265392563818,0.260265392563818,"Loss","Weksberg","Sotos"
"cg05766948","chr2",136783356,-0.261795305083241,0.261795305083241,"Loss","Weksberg","Sotos"
"cg13622265","chr9",124584474,-0.259897402330744,0.259897402330744,"Loss","Weksberg","Sotos"
"cg16813662","chr13",100650387,-0.259736001886792,0.259736001886792,"Loss","Weksberg","Sotos"
"cg08000731","chr11",316247,-0.256107420872641,0.256107420872641,"Loss","Weksberg","Sotos"
"cg09884310","chr6",27065428,-0.260630808018868,0.260630808018868,"Loss","Weksberg","Sotos"
"cg07195674","chr14",105603460,-0.25963267436182,0.25963267436182,"Loss","Weksberg","Sotos"
"cg03184588","chr12",31480300,-0.252495827746948,0.252495827746948,"Loss","Weksberg","Sotos"
"cg02455706","chr16",84918851,-0.261633035349612,0.261633035349612,"Loss","Weksberg","Sotos"
"cg05551068","chr12",118454026,-0.257457914517203,0.257457914517203,"Loss","Weksberg","Sotos"
"cg14942906","chr11",67384040,-0.257441270477248,0.257441270477248,"Loss","Weksberg","Sotos"
"cg26773791","chr11",94883242,-0.2608205,0.2608205,"Loss","Weksberg","Sotos"
"cg19730268","chr14",71022823,-0.261299227413984,0.261299227413984,"Loss","Weksberg","Sotos"
"cg05338187","chr1",236686598,-0.256276453718091,0.256276453718091,"Loss","Weksberg","Sotos"
"cg08414643","chr5",153873149,-0.256984639655938,0.256984639655938,"Loss","Weksberg","Sotos"
"cg00009053","chr11",61283865,-0.260076834850166,0.260076834850166,"Loss","Weksberg","Sotos"
"cg10115348","chr1",17865653,-0.255285572918979,0.255285572918979,"Loss","Weksberg","Sotos"
"cg00800679","chr4",15940058,-0.261367446392897,0.261367446392897,"Loss","Weksberg","Sotos"
"cg14223654","chr2",45397802,-0.258904869034406,0.258904869034406,"Loss","Weksberg","Sotos"
"cg04232360","chr1",2792744,-0.261278391897891,0.261278391897891,"Loss","Weksberg","Sotos"
"cg25470758","chr1",31280143,-0.256668003921569,0.256668003921569,"Loss","Weksberg","Sotos"
"cg13734535","chr9",132948449,-0.258022380688124,0.258022380688124,"Loss","Weksberg","Sotos"
"cg06769994","chr17",48288538,-0.261244511875694,0.261244511875694,"Loss","Weksberg","Sotos"
"cg06720467","chr1",27189440,-0.25888892108768,0.25888892108768,"Loss","Weksberg","Sotos"
"cg02847897","chr4",88142275,-0.261239183052164,0.261239183052164,"Loss","Weksberg","Sotos"
"cg08777316","chr5",158531511,-0.261234078279689,0.261234078279689,"Loss","Weksberg","Sotos"
"cg16154524","chr17",26633895,-0.258051470255272,0.258051470255272,"Loss","Weksberg","Sotos"
"cg25322720","chr17",19628292,-0.261159612952275,0.261159612952275,"Loss","Weksberg","Sotos"
"cg17181653","chr6",144417537,-0.259624635960044,0.259624635960044,"Loss","Weksberg","Sotos"
"cg06378100","chr16",48656724,-0.260777712430633,0.260777712430633,"Loss","Weksberg","Sotos"
"cg08293242","chr13",112997541,-0.261051245837958,0.261051245837958,"Loss","Weksberg","Sotos"
"cg05543030","chr2",45005364,-0.258585277136515,0.258585277136515,"Loss","Weksberg","Sotos"
"cg26817877","chr2",173539621,-0.256102821864595,0.256102821864595,"Loss","Weksberg","Sotos"
"cg04986504","chr11",12031266,-0.257692424750277,0.257692424750277,"Loss","Weksberg","Sotos"
"cg14020904","chr17",77019779,-0.256396206215316,0.256396206215316,"Loss","Weksberg","Sotos"
"cg11985839","chr6",30853007,-0.257582898686679,0.257582898686679,"Loss","Weksberg","Sotos"
"cg09259772","chr7",12726089,-0.25563417136515,0.25563417136515,"Loss","Weksberg","Sotos"
"cg14266410","chr14",92036630,-0.2523078427303,0.2523078427303,"Loss","Weksberg","Sotos"
"cg18264486","chr6",31650916,-0.260938175160932,0.260938175160932,"Loss","Weksberg","Sotos"
"cg24716558","chr17",72915784,-0.252105054605993,0.252105054605993,"Loss","Weksberg","Sotos"
"cg17382918","chr20",57042544,-0.260902648501665,0.260902648501665,"Loss","Weksberg","Sotos"
"cg19307528","chr8",74004928,-0.258247775471698,0.258247775471698,"Loss","Weksberg","Sotos"
"cg00455331","chr2",241640296,-0.258590751054384,0.258590751054384,"Loss","Weksberg","Sotos"
"cg05100432","chr14",104889005,-0.254911299445061,0.254911299445061,"Loss","Weksberg","Sotos"
"cg23093692","chr1",234367145,-0.26089576381798,0.26089576381798,"Loss","Weksberg","Sotos"
"cg04313735","chr11",73357194,-0.260871843137255,0.260871843137255,"Loss","Weksberg","Sotos"
"cg24254488","chr7",25991654,-0.256103895782464,0.256103895782464,"Loss","Weksberg","Sotos"
"cg14266237","chr19",12995624,-0.248515830965594,0.248515830965594,"Loss","Weksberg","Sotos"
"cg02602264","chr7",1026310,-0.254776894672586,0.254776894672586,"Loss","Weksberg","Sotos"
"cg04781339","chr21",44781686,-0.257760807436182,0.257760807436182,"Loss","Weksberg","Sotos"
"cg18033416","chr17",30592033,-0.260834683573807,0.260834683573807,"Loss","Weksberg","Sotos"
"cg16071029","chr6",1594034,-0.258157896958934,0.258157896958934,"Loss","Weksberg","Sotos"
"cg19443750","chr13",112996588,-0.247419655826859,0.247419655826859,"Loss","Weksberg","Sotos"
"cg21653641","chr19",49222892,-0.26077430654828,0.26077430654828,"Loss","Weksberg","Sotos"
"cg12416033","chr19",36484731,-0.260746827192009,0.260746827192009,"Loss","Weksberg","Sotos"
"cg27343801","chr19",46444017,-0.250052255382908,0.250052255382908,"Loss","Weksberg","Sotos"
"cg07688931","chr5",122420638,-0.258993729855716,0.258993729855716,"Loss","Weksberg","Sotos"
"cg16851282","chr11",3254011,-0.260681899334073,0.260681899334073,"Loss","Weksberg","Sotos"
"cg05442477","chr21",34444584,-0.248943924660633,0.248943924660633,"Loss","Weksberg","Sotos"
"cg08370430","chr17",12927578,-0.256345287014428,0.256345287014428,"Loss","Weksberg","Sotos"
"cg08661360","chr6",32016247,-0.259076677136515,0.259076677136515,"Loss","Weksberg","Sotos"
"cg18717329","chr14",76779341,-0.256900547502775,0.256900547502775,"Loss","Weksberg","Sotos"
"cg03890167","chr1",203242638,-0.259538630521643,0.259538630521643,"Loss","Weksberg","Sotos"
"cg01268571","chr2",170624998,-0.260541980022198,0.260541980022198,"Loss","Weksberg","Sotos"
"cg16532282","chr1",226271799,-0.254705170699223,0.254705170699223,"Loss","Weksberg","Sotos"
"cg02198562","chr11",134582289,-0.252481151609323,0.252481151609323,"Loss","Weksberg","Sotos"
"cg25249286","chr2",242713790,-0.260454372807991,0.260454372807991,"Loss","Weksberg","Sotos"
"cg14476358","chr9",127237646,-0.256569352830189,0.256569352830189,"Loss","Weksberg","Sotos"
"cg08942800","chr6",49681310,-0.25241180099889,0.25241180099889,"Loss","Weksberg","Sotos"
"cg10313047","chr3",52351355,-0.256667007103219,0.256667007103219,"Loss","Weksberg","Sotos"
"cg25217583","chr1",50574383,-0.260336174434389,0.260336174434389,"Loss","Weksberg","Sotos"
"cg08802482","chr7",2657119,-0.260330974028857,0.260330974028857,"Loss","Weksberg","Sotos"
"cg02826525","chr2",39186885,-0.255804752497225,0.255804752497225,"Loss","Weksberg","Sotos"
"cg22138002","chr18",44237002,-0.257617781021088,0.257617781021088,"Loss","Weksberg","Sotos"
"cg01690119","chr16",88511822,-0.259421229891957,0.259421229891957,"Loss","Weksberg","Sotos"
"cg16987606","chr17",72426469,-0.259888783695893,0.259888783695893,"Loss","Weksberg","Sotos"
"cg22033281","chr11",111325754,-0.258173381687014,0.258173381687014,"Loss","Weksberg","Sotos"
"cg09159285","chr1",6664134,-0.258860419900111,0.258860419900111,"Loss","Weksberg","Sotos"
"cg17820828","chr11",2813298,-0.258726050832408,0.258726050832408,"Loss","Weksberg","Sotos"
"cg02758247","chr18",59222050,-0.24605303618202,0.24605303618202,"Loss","Weksberg","Sotos"
"cg12672189","chr6",32427868,-0.259552204328524,0.259552204328524,"Loss","Weksberg","Sotos"
"cg11194698","chr7",44184840,-0.252534938623751,0.252534938623751,"Loss","Weksberg","Sotos"
"cg11747081","chr13",76444823,-0.256910214317425,0.256910214317425,"Loss","Weksberg","Sotos"
"cg16440561","chr2",220312854,-0.259239093812431,0.259239093812431,"Loss","Weksberg","Sotos"
"cg19380499","chr3",128722515,-0.260083493163152,0.260083493163152,"Loss","Weksberg","Sotos"
"cg08121652","chr1",48381824,-0.260024648279689,0.260024648279689,"Loss","Weksberg","Sotos"
"cg11364888","chr12",116920304,-0.259242945061043,0.259242945061043,"Loss","Weksberg","Sotos"
"cg10132767","chr6",168216661,-0.257952363263041,0.257952363263041,"Loss","Weksberg","Sotos"
"cg10409299","chr7",150498843,-0.256646796337403,0.256646796337403,"Loss","Weksberg","Sotos"
"cg22398616","chr13",53314203,-0.259943209766926,0.259943209766926,"Loss","Weksberg","Sotos"
"cg07814122","chr12",13196942,-0.257909327413984,0.257909327413984,"Loss","Weksberg","Sotos"
"cg04120272","chr17",37123843,-0.257219526293008,0.257219526293008,"Loss","Weksberg","Sotos"
"cg10265365","chr19",42827690,-0.257511508768036,0.257511508768036,"Loss","Weksberg","Sotos"
"cg26312935","chr15",59279406,-0.259850453940067,0.259850453940067,"Loss","Weksberg","Sotos"
"cg16405908","chr11",3253896,-0.25909959145394,0.25909959145394,"Loss","Weksberg","Sotos"
"cg16715722","chr10",102890296,-0.25980154572697,0.25980154572697,"Loss","Weksberg","Sotos"
"cg12793096","chr6",164393643,-0.259798192563818,0.259798192563818,"Loss","Weksberg","Sotos"
"cg06949812","chr17",38517993,-0.257740192896781,0.257740192896781,"Loss","Weksberg","Sotos"
"cg17463698","chr15",83477712,-0.250998191342952,0.250998191342952,"Loss","Weksberg","Sotos"
"cg00169782","chr17",39791734,-0.258313479689234,0.258313479689234,"Loss","Weksberg","Sotos"
"cg13475995","chr10",5882576,-0.259741229411765,0.259741229411765,"Loss","Weksberg","Sotos"
"cg21607649","chr10",134884177,-0.256465508657048,0.256465508657048,"Loss","Weksberg","Sotos"
"cg27387193","chr6",32064032,-0.253546901357466,0.253546901357466,"Loss","Weksberg","Sotos"
"cg05928980","chr1",29567425,-0.25652298390677,0.25652298390677,"Loss","Weksberg","Sotos"
"cg10461261","chr15",78109450,-0.25967115227525,0.25967115227525,"Loss","Weksberg","Sotos"
"cg09103073","chr17",39019724,-0.259115162375139,0.259115162375139,"Loss","Weksberg","Sotos"
"cg25013303","chr1",10961257,-0.250150107436182,0.250150107436182,"Loss","Weksberg","Sotos"
"cg04779752","chr7",73245457,-0.249281641176471,0.249281641176471,"Loss","Weksberg","Sotos"
"cg22894896","chr17",29886890,-0.254284283795782,0.254284283795782,"Loss","Weksberg","Sotos"
"cg08422645","chr1",210446261,-0.254005361651584,0.254005361651584,"Loss","Weksberg","Sotos"
"cg02475301","chr11",3253838,-0.259584758046615,0.259584758046615,"Loss","Weksberg","Sotos"
"cg09511741","chr19",49668729,-0.258081374916759,0.258081374916759,"Loss","Weksberg","Sotos"
"cg26530345","chr2",220312410,-0.259160211653718,0.259160211653718,"Loss","Weksberg","Sotos"
"cg23424043","chr7",138795004,-0.25497453991121,0.25497453991121,"Loss","Weksberg","Sotos"
"cg12070285","chr6",74072447,-0.252623987569367,0.252623987569367,"Loss","Weksberg","Sotos"
"cg18049167","chr6",32121261,-0.259545728035516,0.259545728035516,"Loss","Weksberg","Sotos"
"cg04683509","chr19",45885800,-0.259520171920089,0.259520171920089,"Loss","Weksberg","Sotos"
"cg07740110","chr17",3439203,-0.25914989739819,0.25914989739819,"Loss","Weksberg","Sotos"
"cg18061197","chr8",101117958,-0.254744073806881,0.254744073806881,"Loss","Weksberg","Sotos"
"cg11043571","chr4",166301076,-0.259003483684795,0.259003483684795,"Loss","Weksberg","Sotos"
"cg26923084","chr14",52536893,-0.255102398113208,0.255102398113208,"Loss","Weksberg","Sotos"
"cg26600802","chr10",115939115,-0.253457418423973,0.253457418423973,"Loss","Weksberg","Sotos"
"cg15365218","chr11",33396859,-0.250212376803552,0.250212376803552,"Loss","Weksberg","Sotos"
"cg24479014","chr11",102702656,-0.254381555826859,0.254381555826859,"Loss","Weksberg","Sotos"
"cg02888048","chr7",98335163,-0.256673585793563,0.256673585793563,"Loss","Weksberg","Sotos"
"cg03025830","chr8",21905599,-0.249529943829079,0.249529943829079,"Loss","Weksberg","Sotos"
"cg12552293","chr17",36997731,-0.252353794006659,0.252353794006659,"Loss","Weksberg","Sotos"
"cg11858450","chr19",15132184,-0.245905057824639,0.245905057824639,"Loss","Weksberg","Sotos"
"cg01991625","chr16",54404353,-0.253681813984462,0.253681813984462,"Loss","Weksberg","Sotos"
"cg03499943","chr10",126211704,-0.251109548945616,0.251109548945616,"Loss","Weksberg","Sotos"
"cg00660106","chr10",118885753,-0.254251285571587,0.254251285571587,"Loss","Weksberg","Sotos"
"cg01444808","chr5",132113860,-0.257385098557159,0.257385098557159,"Loss","Weksberg","Sotos"
"cg06470855","chr13",112997365,-0.256874867813541,0.256874867813541,"Loss","Weksberg","Sotos"
"cg12468774","chr3",49236860,-0.242923822974473,0.242923822974473,"Loss","Weksberg","Sotos"
"cg21615654","chr5",4213084,-0.257595112985572,0.257595112985572,"Loss","Weksberg","Sotos"
"cg16189953","chr18",76674571,-0.255103401442841,0.255103401442841,"Loss","Weksberg","Sotos"
"cg03492827","chr7",72838601,-0.257688736514983,0.257688736514983,"Loss","Weksberg","Sotos"
"cg15899727","chr1",1003529,-0.258995863263041,0.258995863263041,"Loss","Weksberg","Sotos"
"cg20945085","chr2",74875227,-0.254859019145394,0.254859019145394,"Loss","Weksberg","Sotos"
"cg20675702","chr10",13200491,-0.255624023307436,0.255624023307436,"Loss","Weksberg","Sotos"
"cg24332577","chr20",50419248,-0.254195589789123,0.254195589789123,"Loss","Weksberg","Sotos"
"cg14637144","chr3",196750506,-0.256703862486127,0.256703862486127,"Loss","Weksberg","Sotos"
"cg26644395","chr10",5407020,-0.249836870477248,0.249836870477248,"Loss","Weksberg","Sotos"
"cg05628160","chr8",54785374,-0.256115495338513,0.256115495338513,"Loss","Weksberg","Sotos"
"cg14716095","chr13",20968690,-0.252364520421754,0.252364520421754,"Loss","Weksberg","Sotos"
"cg12458966","chr1",223674115,-0.257701563706992,0.257701563706992,"Loss","Weksberg","Sotos"
"cg25201101","chr12",131355465,-0.250618810067873,0.250618810067873,"Loss","Weksberg","Sotos"
"cg20816104","chr2",131577425,-0.255681362486126,0.255681362486126,"Loss","Weksberg","Sotos"
"cg17590162","chr11",63827361,-0.258258156603774,0.258258156603774,"Loss","Weksberg","Sotos"
"cg07008193","chr11",46318527,-0.258601263041065,0.258601263041065,"Loss","Weksberg","Sotos"
"cg11821245","chr11",18433683,-0.239802010210877,0.239802010210877,"Loss","Weksberg","Sotos"
"cg22738655","chr10",13276306,-0.25109980399556,0.25109980399556,"Loss","Weksberg","Sotos"
"cg05096467","chr17",56744490,-0.258314806592675,0.258314806592675,"Loss","Weksberg","Sotos"
"cg22478544","chr5",980841,-0.256925186792453,0.256925186792453,"Loss","Weksberg","Sotos"
"cg09826056","chr1",78511360,-0.258488116648169,0.258488116648169,"Loss","Weksberg","Sotos"
"cg06691250","chr10",7517807,-0.258483910099889,0.258483910099889,"Loss","Weksberg","Sotos"
"cg13476313","chr9",127244764,-0.246993970810211,0.246993970810211,"Loss","Weksberg","Sotos"
"cg01675158","chr14",99988776,-0.251721743396226,0.251721743396226,"Loss","Weksberg","Sotos"
"cg04321555","chr19",34285737,-0.257409521753607,0.257409521753607,"Loss","Weksberg","Sotos"
"cg07138793","chr15",28148330,-0.254499015760266,0.254499015760266,"Loss","Weksberg","Sotos"
"cg05329578","chr9",2241688,-0.258411188923418,0.258411188923418,"Loss","Weksberg","Sotos"
"cg10245967","chr1",46966189,-0.247527471587125,0.247527471587125,"Loss","Weksberg","Sotos"
"cg13422817","chr12",4550927,-0.256566281576027,0.256566281576027,"Loss","Weksberg","Sotos"
"cg25923214","chr17",74864205,-0.25756456936737,0.25756456936737,"Loss","Weksberg","Sotos"
"cg09201238","chr17",79486912,-0.258172094228635,0.258172094228635,"Loss","Weksberg","Sotos"
"cg05653018","chr1",201979533,-0.256121433074362,0.256121433074362,"Loss","Weksberg","Sotos"
"cg12078872","chr6",110721629,-0.250560625527192,0.250560625527192,"Loss","Weksberg","Sotos"
"cg11789681","chr15",74046708,-0.252555488790233,0.252555488790233,"Loss","Weksberg","Sotos"
"cg25530735","chr5",6572733,-0.258233386126526,0.258233386126526,"Loss","Weksberg","Sotos"
"cg03755115","chr11",76858729,-0.255457778368479,0.255457778368479,"Loss","Weksberg","Sotos"
"cg08175536","chr15",89927750,-0.258145475138735,0.258145475138735,"Loss","Weksberg","Sotos"
"cg10455971","chr5",101119566,-0.257482699095023,0.257482699095023,"Loss","Weksberg","Sotos"
"cg08122232","chr17",74100132,-0.250820636071032,0.250820636071032,"Loss","Weksberg","Sotos"
"cg18223453","chr17",59554746,-0.255957067036626,0.255957067036626,"Loss","Weksberg","Sotos"
"cg14673415","chr6",112688010,-0.256052290677026,0.256052290677026,"Loss","Weksberg","Sotos"
"cg01759672","chr5",137593418,-0.256699851387347,0.256699851387347,"Loss","Weksberg","Sotos"
"cg05293216","chr9",35080812,-0.251141269034406,0.251141269034406,"Loss","Weksberg","Sotos"
"cg06814287","chr6",32120584,-0.253006502774695,0.253006502774695,"Loss","Weksberg","Sotos"
"cg17867243","chr15",42371653,-0.254245999667037,0.254245999667037,"Loss","Weksberg","Sotos"
"cg09879253","chr17",45935359,-0.255729474694784,0.255729474694784,"Loss","Weksberg","Sotos"
"cg27194211","chr17",4503171,-0.257139016426193,0.257139016426193,"Loss","Weksberg","Sotos"
"cg21488617","chr1",38022586,-0.256908489567148,0.256908489567148,"Loss","Weksberg","Sotos"
"cg13809095","chr10",65647092,-0.254427531076582,0.254427531076582,"Loss","Weksberg","Sotos"
"cg18964375","chr1",33772147,-0.253596871920089,0.253596871920089,"Loss","Weksberg","Sotos"
"cg00901554","chr4",1042225,-0.255591381465039,0.255591381465039,"Loss","Weksberg","Sotos"
"cg04617936","chr2",214353,-0.255112618756937,0.255112618756937,"Loss","Weksberg","Sotos"
"cg01963623","chr22",18632433,-0.254381884794673,0.254381884794673,"Loss","Weksberg","Sotos"
"cg05517791","chr7",73157351,-0.256459000887902,0.256459000887902,"Loss","Weksberg","Sotos"
"cg17908602","chr1",117317903,-0.249436008435072,0.249436008435072,"Loss","Weksberg","Sotos"
"cg03332701","chr15",63793652,-0.253983866037736,0.253983866037736,"Loss","Weksberg","Sotos"
"cg05804139","chr6",1321767,-0.257699950610433,0.257699950610433,"Loss","Weksberg","Sotos"
"cg14191654","chr20",44829602,-0.255057478663707,0.255057478663707,"Loss","Weksberg","Sotos"
"cg21964928","chr5",153872958,-0.253951380355161,0.253951380355161,"Loss","Weksberg","Sotos"
